Sequence,Volt,-2.34E-04,5.00E-07
91,-1.60E-01,,
92,-8.00E-02,,
93,0.00E+00,,
94,0.00E+00,,
95,-1.60E-01,,
96,-8.00E-02,,
97,0.00E+00,,
98,-8.00E-02,,
99,0.00E+00,,
100,-8.00E-02,,
101,0.00E+00,,
102,0.00E+00,,
103,-1.60E-01,,
104,0.00E+00,,
105,-1.60E-01,,
106,0.00E+00,,
107,-1.60E-01,,
108,0.00E+00,,
109,-1.60E-01,,
110,0.00E+00,,
111,-1.60E-01,,
112,0.00E+00,,
113,-8.00E-02,,
114,0.00E+00,,
115,-1.60E-01,,
116,-8.00E-02,,
117,0.00E+00,,
118,-8.00E-02,,
119,0.00E+00,,
120,0.00E+00,,
121,-1.60E-01,,
122,0.00E+00,,
123,-1.60E-01,,
124,-8.00E-02,,
125,0.00E+00,,
126,0.00E+00,,
127,-1.60E-01,,
128,0.00E+00,,
129,-1.60E-01,,
130,0.00E+00,,
131,-1.60E-01,,
132,-8.00E-02,,
133,0.00E+00,,
134,-8.00E-02,,
135,0.00E+00,,
136,0.00E+00,,
137,-1.60E-01,,
138,0.00E+00,,
139,-1.60E-01,,
140,0.00E+00,,
141,-8.00E-02,,
142,-1.60E-01,,
143,8.00E-02,,
144,0.00E+00,,
145,-1.60E-01,,
146,0.00E+00,,
147,-1.60E-01,,
148,-8.00E-02,,
149,0.00E+00,,
150,0.00E+00,,
151,-8.00E-02,,
152,0.00E+00,,
153,-1.60E-01,,
154,0.00E+00,,
155,-1.60E-01,,
156,-8.00E-02,,
157,0.00E+00,,
158,0.00E+00,,
159,-8.00E-02,,
160,-8.00E-02,,
161,0.00E+00,,
162,-8.00E-02,,
163,0.00E+00,,
164,-8.00E-02,,
165,0.00E+00,,
166,0.00E+00,,
167,-1.60E-01,,
168,0.00E+00,,
169,-1.60E-01,,
170,0.00E+00,,
171,-1.60E-01,,
172,0.00E+00,,
173,-1.60E-01,,
174,0.00E+00,,
175,-1.60E-01,,
176,0.00E+00,,
177,-1.60E-01,,
178,0.00E+00,,
179,-1.60E-01,,
180,0.00E+00,,
181,-1.60E-01,,
182,0.00E+00,,
183,-1.60E-01,,
184,0.00E+00,,
185,-8.00E-02,,
186,0.00E+00,,
187,-1.60E-01,,
188,-8.00E-02,,
189,0.00E+00,,
190,0.00E+00,,
191,-1.60E-01,,
192,0.00E+00,,
193,-8.00E-02,,
194,0.00E+00,,
195,-1.60E-01,,
196,-8.00E-02,,
197,0.00E+00,,
198,-1.60E-01,,
199,0.00E+00,,
200,0.00E+00,,
201,-1.60E-01,,
202,0.00E+00,,
203,-1.60E-01,,
204,0.00E+00,,
205,-1.60E-01,,
206,0.00E+00,,
207,-1.60E-01,,
208,0.00E+00,,
209,-1.60E-01,,
210,-8.00E-02,,
211,8.00E-02,,
212,-8.00E-02,,
213,0.00E+00,,
214,0.00E+00,,
215,-1.60E-01,,
216,-8.00E-02,,
217,0.00E+00,,
218,0.00E+00,,
219,-1.60E-01,,
220,0.00E+00,,
221,-1.60E-01,,
222,0.00E+00,,
223,-1.60E-01,,
224,0.00E+00,,
225,-1.60E-01,,
226,0.00E+00,,
227,-1.60E-01,,
228,-1.60E-01,,
229,0.00E+00,,
230,0.00E+00,,
231,-1.60E-01,,
232,0.00E+00,,
233,-1.60E-01,,
234,-8.00E-02,,
235,0.00E+00,,
236,-8.00E-02,,
237,0.00E+00,,
238,0.00E+00,,
239,-1.60E-01,,
240,0.00E+00,,
241,-1.60E-01,,
242,-8.00E-02,,
243,0.00E+00,,
244,-8.00E-02,,
245,0.00E+00,,
246,0.00E+00,,
247,-1.60E-01,,
248,-1.60E-01,,
249,8.00E-02,,
250,-8.00E-02,,
251,0.00E+00,,
252,0.00E+00,,
253,-8.00E-02,,
254,0.00E+00,,
255,-1.60E-01,,
256,0.00E+00,,
257,-1.60E-01,,
258,0.00E+00,,
259,-1.60E-01,,
260,0.00E+00,,
261,-1.60E-01,,
262,-8.00E-02,,
263,0.00E+00,,
264,0.00E+00,,
265,-1.60E-01,,
266,0.00E+00,,
267,-1.60E-01,,
268,0.00E+00,,
269,-1.60E-01,,
270,-8.00E-02,,
271,8.00E-02,,
272,0.00E+00,,
273,-1.60E-01,,
274,0.00E+00,,
275,-1.60E-01,,
276,0.00E+00,,
277,-8.00E-02,,
278,0.00E+00,,
279,-1.60E-01,,
280,0.00E+00,,
281,-1.60E-01,,
282,0.00E+00,,
283,-1.60E-01,,
284,0.00E+00,,
285,-1.60E-01,,
286,0.00E+00,,
287,-1.60E-01,,
288,0.00E+00,,
289,-1.60E-01,,
290,0.00E+00,,
291,-1.60E-01,,
292,0.00E+00,,
293,-1.60E-01,,
294,0.00E+00,,
295,-1.60E-01,,
296,0.00E+00,,
297,-1.60E-01,,
298,0.00E+00,,
299,-1.60E-01,,
300,-8.00E-02,,
301,0.00E+00,,
302,0.00E+00,,
303,-1.60E-01,,
304,0.00E+00,,
305,-1.60E-01,,
306,-1.60E-01,,
307,0.00E+00,,
308,0.00E+00,,
309,-1.60E-01,,
310,0.00E+00,,
311,-1.60E-01,,
312,0.00E+00,,
313,-8.00E-02,,
314,0.00E+00,,
315,-1.60E-01,,
316,0.00E+00,,
317,-1.60E-01,,
318,0.00E+00,,
319,-1.60E-01,,
320,0.00E+00,,
321,-1.60E-01,,
322,0.00E+00,,
323,-1.60E-01,,
324,0.00E+00,,
325,-1.60E-01,,
326,0.00E+00,,
327,-1.60E-01,,
328,-8.00E-02,,
329,0.00E+00,,
330,-8.00E-02,,
331,0.00E+00,,
332,0.00E+00,,
333,-1.60E-01,,
334,-8.00E-02,,
335,0.00E+00,,
336,0.00E+00,,
337,-1.60E-01,,
338,-8.00E-02,,
339,0.00E+00,,
340,0.00E+00,,
341,-1.60E-01,,
342,0.00E+00,,
343,-1.60E-01,,
344,0.00E+00,,
345,-1.60E-01,,
346,0.00E+00,,
347,-1.60E-01,,
348,-8.00E-02,,
349,0.00E+00,,
350,0.00E+00,,
351,-1.60E-01,,
352,0.00E+00,,
353,-1.60E-01,,
354,0.00E+00,,
355,-1.60E-01,,
356,-8.00E-02,,
357,0.00E+00,,
358,0.00E+00,,
359,-1.60E-01,,
360,0.00E+00,,
361,-1.60E-01,,
362,0.00E+00,,
363,-1.60E-01,,
364,-8.00E-02,,
365,0.00E+00,,
366,-1.60E-01,,
367,0.00E+00,,
368,-8.00E-02,,
369,0.00E+00,,
370,0.00E+00,,
371,-1.60E-01,,
372,0.00E+00,,
373,-1.60E-01,,
374,0.00E+00,,
375,-1.60E-01,,
376,0.00E+00,,
377,-1.60E-01,,
378,0.00E+00,,
379,-1.60E-01,,
380,0.00E+00,,
381,-1.60E-01,,
382,0.00E+00,,
383,-1.60E-01,,
384,-8.00E-02,,
385,0.00E+00,,
386,-8.00E-02,,
387,0.00E+00,,
388,0.00E+00,,
389,-1.60E-01,,
390,0.00E+00,,
391,-1.60E-01,,
392,0.00E+00,,
393,-1.60E-01,,
394,0.00E+00,,
395,-1.60E-01,,
396,-1.60E-01,,
397,8.00E-02,,
398,0.00E+00,,
399,-1.60E-01,,
400,8.00E-02,,
401,-1.60E-01,,
402,-8.00E-02,,
403,0.00E+00,,
404,0.00E+00,,
405,-1.60E-01,,
406,0.00E+00,,
407,-1.60E-01,,
408,-8.00E-02,,
409,0.00E+00,,
410,0.00E+00,,
411,-1.60E-01,,
412,0.00E+00,,
413,-1.60E-01,,
414,0.00E+00,,
415,-1.60E-01,,
416,0.00E+00,,
417,-1.60E-01,,
418,0.00E+00,,
419,-1.60E-01,,
420,0.00E+00,,
421,-1.60E-01,,
422,0.00E+00,,
423,-1.60E-01,,
424,0.00E+00,,
425,-1.60E-01,,
426,-8.00E-02,,
427,0.00E+00,,
428,0.00E+00,,
429,-1.60E-01,,
430,0.00E+00,,
431,-1.60E-01,,
432,0.00E+00,,
433,-1.60E-01,,
434,-8.00E-02,,
435,0.00E+00,,
436,2.40E-01,,
437,-1.60E-01,,
438,-8.00E-02,,
439,1.60E-01,,
440,0.00E+00,,
441,2.40E-01,,
442,8.00E-02,,
443,4.00E-01,,
444,2.40E-01,,
445,4.80E-01,,
446,4.00E-01,,
447,6.40E-01,,
448,5.60E-01,,
449,8.00E-01,,
450,7.20E-01,,
451,1.04E+00,,
452,8.80E-01,,
453,1.20E+00,,
454,1.04E+00,,
455,1.36E+00,,
456,1.20E+00,,
457,1.52E+00,,
458,1.44E+00,,
459,1.68E+00,,
460,1.60E+00,,
461,1.92E+00,,
462,1.84E+00,,
463,2.08E+00,,
464,1.92E+00,,
465,2.24E+00,,
466,2.16E+00,,
467,2.48E+00,,
468,2.32E+00,,
469,2.64E+00,,
470,2.56E+00,,
471,2.80E+00,,
472,2.80E+00,,
473,2.96E+00,,
474,2.96E+00,,
475,3.20E+00,,
476,3.12E+00,,
477,3.44E+00,,
478,3.28E+00,,
479,3.60E+00,,
480,3.44E+00,,
481,3.76E+00,,
482,3.68E+00,,
483,3.92E+00,,
484,3.84E+00,,
485,4.08E+00,,
486,4.00E+00,,
487,4.24E+00,,
488,4.16E+00,,
489,4.40E+00,,
490,4.32E+00,,
491,4.56E+00,,
492,4.40E+00,,
493,4.72E+00,,
494,4.56E+00,,
495,4.80E+00,,
496,4.72E+00,,
497,4.96E+00,,
498,4.88E+00,,
499,5.12E+00,,
500,4.96E+00,,
501,5.20E+00,,
502,5.12E+00,,
503,5.36E+00,,
504,5.20E+00,,
505,5.44E+00,,
506,5.36E+00,,
507,5.52E+00,,
508,5.44E+00,,
509,5.68E+00,,
510,5.52E+00,,
511,5.76E+00,,
512,5.68E+00,,
513,5.84E+00,,
514,5.76E+00,,
515,5.92E+00,,
516,5.84E+00,,
517,6.08E+00,,
518,6.00E+00,,
519,6.16E+00,,
520,6.00E+00,,
521,6.24E+00,,
522,6.08E+00,,
523,6.32E+00,,
524,6.32E+00,,
525,6.16E+00,,
526,6.24E+00,,
527,6.40E+00,,
528,6.24E+00,,
529,6.48E+00,,
530,6.48E+00,,
531,6.32E+00,,
532,6.40E+00,,
533,6.56E+00,,
534,6.40E+00,,
535,6.56E+00,,
536,6.40E+00,,
537,6.56E+00,,
538,6.48E+00,,
539,6.64E+00,,
540,6.48E+00,,
541,6.64E+00,,
542,6.64E+00,,
543,6.48E+00,,
544,6.64E+00,,
545,6.56E+00,,
546,6.56E+00,,
547,6.64E+00,,
548,6.56E+00,,
549,6.72E+00,,
550,6.56E+00,,
551,6.64E+00,,
552,6.56E+00,,
553,6.64E+00,,
554,6.56E+00,,
555,6.64E+00,,
556,6.64E+00,,
557,6.48E+00,,
558,6.64E+00,,
559,6.48E+00,,
560,6.48E+00,,
561,6.64E+00,,
562,6.48E+00,,
563,6.64E+00,,
564,6.48E+00,,
565,6.64E+00,,
566,6.56E+00,,
567,6.40E+00,,
568,6.40E+00,,
569,6.56E+00,,
570,6.56E+00,,
571,6.40E+00,,
572,6.48E+00,,
573,6.32E+00,,
574,6.32E+00,,
575,6.48E+00,,
576,6.40E+00,,
577,6.24E+00,,
578,6.40E+00,,
579,6.24E+00,,
580,6.40E+00,,
581,6.24E+00,,
582,6.32E+00,,
583,6.16E+00,,
584,6.16E+00,,
585,6.32E+00,,
586,6.08E+00,,
587,6.24E+00,,
588,6.08E+00,,
589,6.24E+00,,
590,6.16E+00,,
591,6.00E+00,,
592,6.16E+00,,
593,6.00E+00,,
594,6.08E+00,,
595,5.92E+00,,
596,5.92E+00,,
597,6.00E+00,,
598,5.92E+00,,
599,5.84E+00,,
600,5.84E+00,,
601,5.92E+00,,
602,5.92E+00,,
603,5.68E+00,,
604,5.84E+00,,
605,5.68E+00,,
606,5.84E+00,,
607,5.68E+00,,
608,5.60E+00,,
609,5.76E+00,,
610,5.76E+00,,
611,5.52E+00,,
612,5.68E+00,,
613,5.52E+00,,
614,5.68E+00,,
615,5.52E+00,,
616,5.60E+00,,
617,5.44E+00,,
618,5.60E+00,,
619,5.44E+00,,
620,5.52E+00,,
621,5.36E+00,,
622,5.52E+00,,
623,5.36E+00,,
624,5.52E+00,,
625,5.36E+00,,
626,5.44E+00,,
627,5.28E+00,,
628,5.44E+00,,
629,5.28E+00,,
630,5.36E+00,,
631,5.20E+00,,
632,5.36E+00,,
633,5.20E+00,,
634,5.36E+00,,
635,5.20E+00,,
636,5.28E+00,,
637,5.12E+00,,
638,5.28E+00,,
639,5.12E+00,,
640,5.28E+00,,
641,5.12E+00,,
642,5.20E+00,,
643,5.12E+00,,
644,5.20E+00,,
645,5.04E+00,,
646,5.20E+00,,
647,5.04E+00,,
648,5.20E+00,,
649,5.04E+00,,
650,5.20E+00,,
651,5.04E+00,,
652,5.12E+00,,
653,5.04E+00,,
654,5.12E+00,,
655,4.96E+00,,
656,5.12E+00,,
657,4.96E+00,,
658,4.96E+00,,
659,5.12E+00,,
660,5.12E+00,,
661,4.96E+00,,
662,5.12E+00,,
663,4.96E+00,,
664,5.12E+00,,
665,4.96E+00,,
666,5.04E+00,,
667,4.96E+00,,
668,5.04E+00,,
669,4.88E+00,,
670,5.04E+00,,
671,4.88E+00,,
672,5.04E+00,,
673,4.88E+00,,
674,5.04E+00,,
675,4.88E+00,,
676,4.88E+00,,
677,5.04E+00,,
678,4.88E+00,,
679,5.04E+00,,
680,4.88E+00,,
681,5.04E+00,,
682,4.88E+00,,
683,5.04E+00,,
684,5.04E+00,,
685,4.88E+00,,
686,4.88E+00,,
687,5.04E+00,,
688,5.04E+00,,
689,4.88E+00,,
690,5.04E+00,,
691,4.88E+00,,
692,5.04E+00,,
693,4.88E+00,,
694,5.04E+00,,
695,4.88E+00,,
696,4.88E+00,,
697,5.04E+00,,
698,4.88E+00,,
699,5.04E+00,,
700,5.04E+00,,
701,4.88E+00,,
702,4.88E+00,,
703,5.04E+00,,
704,4.88E+00,,
705,5.04E+00,,
706,5.04E+00,,
707,4.88E+00,,
708,5.04E+00,,
709,4.88E+00,,
710,5.04E+00,,
711,4.88E+00,,
712,4.96E+00,,
713,5.04E+00,,
714,5.04E+00,,
715,4.96E+00,,
716,5.04E+00,,
717,4.96E+00,,
718,5.04E+00,,
719,4.96E+00,,
720,4.96E+00,,
721,5.12E+00,,
722,4.96E+00,,
723,5.12E+00,,
724,5.12E+00,,
725,4.96E+00,,
726,5.12E+00,,
727,4.96E+00,,
728,5.12E+00,,
729,4.96E+00,,
730,4.96E+00,,
731,5.12E+00,,
732,5.12E+00,,
733,4.96E+00,,
734,4.96E+00,,
735,5.12E+00,,
736,4.96E+00,,
737,5.12E+00,,
738,5.12E+00,,
739,4.96E+00,,
740,5.12E+00,,
741,5.04E+00,,
742,5.04E+00,,
743,5.12E+00,,
744,5.12E+00,,
745,5.04E+00,,
746,5.12E+00,,
747,5.04E+00,,
748,5.04E+00,,
749,5.20E+00,,
750,5.04E+00,,
751,5.20E+00,,
752,5.20E+00,,
753,5.04E+00,,
754,5.20E+00,,
755,5.04E+00,,
756,5.20E+00,,
757,5.04E+00,,
758,5.20E+00,,
759,5.04E+00,,
760,5.04E+00,,
761,5.20E+00,,
762,5.04E+00,,
763,5.20E+00,,
764,5.20E+00,,
765,5.04E+00,,
766,5.04E+00,,
767,5.20E+00,,
768,5.20E+00,,
769,5.04E+00,,
770,5.20E+00,,
771,5.04E+00,,
772,5.20E+00,,
773,5.04E+00,,
774,5.20E+00,,
775,5.04E+00,,
776,5.20E+00,,
777,5.04E+00,,
778,5.20E+00,,
779,5.04E+00,,
780,5.20E+00,,
781,5.04E+00,,
782,5.20E+00,,
783,5.04E+00,,
784,5.20E+00,,
785,5.12E+00,,
786,5.20E+00,,
787,5.04E+00,,
788,5.20E+00,,
789,5.12E+00,,
790,5.12E+00,,
791,5.20E+00,,
792,5.20E+00,,
793,5.12E+00,,
794,5.20E+00,,
795,5.12E+00,,
796,5.20E+00,,
797,5.12E+00,,
798,5.20E+00,,
799,5.12E+00,,
800,5.12E+00,,
801,5.20E+00,,
802,5.20E+00,,
803,5.12E+00,,
804,5.12E+00,,
805,5.20E+00,,
806,5.20E+00,,
807,5.12E+00,,
808,5.20E+00,,
809,5.12E+00,,
810,5.20E+00,,
811,5.12E+00,,
812,5.20E+00,,
813,5.12E+00,,
814,5.20E+00,,
815,5.12E+00,,
816,5.20E+00,,
817,5.12E+00,,
818,5.12E+00,,
819,5.20E+00,,
820,5.20E+00,,
821,5.12E+00,,
822,5.20E+00,,
823,5.12E+00,,
824,5.20E+00,,
825,5.12E+00,,
826,5.20E+00,,
827,5.12E+00,,
828,5.12E+00,,
829,5.20E+00,,
830,5.20E+00,,
831,5.12E+00,,
832,5.20E+00,,
833,5.04E+00,,
834,5.20E+00,,
835,5.04E+00,,
836,5.20E+00,,
837,5.12E+00,,
838,5.20E+00,,
839,5.04E+00,,
840,5.20E+00,,
841,5.04E+00,,
842,5.20E+00,,
843,5.04E+00,,
844,5.20E+00,,
845,5.04E+00,,
846,5.20E+00,,
847,5.04E+00,,
848,5.20E+00,,
849,5.04E+00,,
850,5.20E+00,,
851,5.04E+00,,
852,5.20E+00,,
853,5.04E+00,,
854,5.20E+00,,
855,5.04E+00,,
856,5.20E+00,,
857,5.04E+00,,
858,5.20E+00,,
859,5.04E+00,,
860,5.20E+00,,
861,5.04E+00,,
862,5.20E+00,,
863,5.04E+00,,
864,5.20E+00,,
865,5.04E+00,,
866,5.04E+00,,
867,5.20E+00,,
868,5.20E+00,,
869,5.04E+00,,
870,5.20E+00,,
871,5.04E+00,,
872,5.04E+00,,
873,5.20E+00,,
874,5.20E+00,,
875,5.04E+00,,
876,5.20E+00,,
877,5.04E+00,,
878,5.04E+00,,
879,5.20E+00,,
880,5.04E+00,,
881,5.20E+00,,
882,5.04E+00,,
883,5.20E+00,,
884,5.04E+00,,
885,5.20E+00,,
886,5.20E+00,,
887,5.04E+00,,
888,5.20E+00,,
889,5.04E+00,,
890,5.20E+00,,
891,5.04E+00,,
892,5.04E+00,,
893,5.20E+00,,
894,5.20E+00,,
895,5.04E+00,,
896,5.04E+00,,
897,5.20E+00,,
898,5.20E+00,,
899,5.04E+00,,
900,5.20E+00,,
901,5.04E+00,,
902,5.20E+00,,
903,5.04E+00,,
904,5.20E+00,,
905,5.04E+00,,
906,5.20E+00,,
907,5.04E+00,,
908,5.04E+00,,
909,5.20E+00,,
910,5.20E+00,,
911,5.04E+00,,
912,5.20E+00,,
913,5.04E+00,,
914,5.20E+00,,
915,5.04E+00,,
916,5.20E+00,,
917,5.04E+00,,
918,5.20E+00,,
919,5.04E+00,,
920,5.20E+00,,
921,5.04E+00,,
922,5.20E+00,,
923,5.04E+00,,
924,5.20E+00,,
925,5.04E+00,,
926,5.20E+00,,
927,5.04E+00,,
928,5.20E+00,,
929,5.04E+00,,
930,5.04E+00,,
931,5.20E+00,,
932,5.04E+00,,
933,5.20E+00,,
934,5.20E+00,,
935,5.04E+00,,
936,5.20E+00,,
937,5.04E+00,,
938,5.20E+00,,
939,5.04E+00,,
940,5.20E+00,,
941,5.04E+00,,
942,5.04E+00,,
943,5.20E+00,,
944,5.20E+00,,
945,5.04E+00,,
946,5.20E+00,,
947,5.04E+00,,
948,5.20E+00,,
949,5.04E+00,,
950,5.20E+00,,
951,5.04E+00,,
952,5.20E+00,,
953,5.04E+00,,
954,5.20E+00,,
955,5.04E+00,,
956,5.20E+00,,
957,5.04E+00,,
958,5.20E+00,,
959,5.04E+00,,
960,5.04E+00,,
961,5.20E+00,,
962,5.20E+00,,
963,5.04E+00,,
964,5.20E+00,,
965,5.04E+00,,
966,5.20E+00,,
967,5.04E+00,,
968,5.04E+00,,
969,5.20E+00,,
970,5.20E+00,,
971,5.04E+00,,
972,5.20E+00,,
973,5.04E+00,,
974,5.20E+00,,
975,5.04E+00,,
976,5.20E+00,,
977,5.04E+00,,
978,5.20E+00,,
979,5.04E+00,,
980,5.20E+00,,
981,5.04E+00,,
982,5.20E+00,,
983,5.04E+00,,
984,5.20E+00,,
985,5.04E+00,,
986,5.20E+00,,
987,5.04E+00,,
988,5.20E+00,,
989,5.04E+00,,
990,5.20E+00,,
991,5.04E+00,,
992,5.20E+00,,
993,5.04E+00,,
994,5.20E+00,,
995,5.04E+00,,
996,5.20E+00,,
997,5.04E+00,,
998,5.20E+00,,
999,5.04E+00,,
1000,5.20E+00,,
1001,5.04E+00,,
1002,5.20E+00,,
1003,5.04E+00,,
1004,5.20E+00,,
1005,5.04E+00,,
1006,5.20E+00,,
1007,5.04E+00,,
1008,5.20E+00,,
1009,5.04E+00,,
1010,5.20E+00,,
1011,5.04E+00,,
1012,5.04E+00,,
1013,5.20E+00,,
1014,5.20E+00,,
1015,5.04E+00,,
1016,5.20E+00,,
1017,5.04E+00,,
1018,5.20E+00,,
1019,5.04E+00,,
1020,5.20E+00,,
1021,5.04E+00,,
1022,5.20E+00,,
1023,5.04E+00,,
1024,5.20E+00,,
1025,5.04E+00,,
1026,5.04E+00,,
1027,5.20E+00,,
1028,5.20E+00,,
1029,5.04E+00,,
1030,5.20E+00,,
1031,5.04E+00,,
1032,5.20E+00,,
1033,5.04E+00,,
1034,5.20E+00,,
1035,5.04E+00,,
1036,5.20E+00,,
1037,5.04E+00,,
1038,5.20E+00,,
1039,5.04E+00,,
1040,5.20E+00,,
1041,5.04E+00,,
1042,5.20E+00,,
1043,5.04E+00,,
1044,5.20E+00,,
1045,5.04E+00,,
1046,5.04E+00,,
1047,5.20E+00,,
1048,5.20E+00,,
1049,5.04E+00,,
1050,5.20E+00,,
1051,5.04E+00,,
1052,5.20E+00,,
1053,5.04E+00,,
1054,5.04E+00,,
1055,5.20E+00,,
1056,5.20E+00,,
1057,5.04E+00,,
1058,5.20E+00,,
1059,5.04E+00,,
1060,5.20E+00,,
1061,5.04E+00,,
1062,5.20E+00,,
1063,5.04E+00,,
1064,5.20E+00,,
1065,5.04E+00,,
1066,5.20E+00,,
1067,5.04E+00,,
1068,5.20E+00,,
1069,5.04E+00,,
1070,5.20E+00,,
1071,5.04E+00,,
1072,5.20E+00,,
1073,5.04E+00,,
1074,5.20E+00,,
1075,5.04E+00,,
1076,5.20E+00,,
1077,5.04E+00,,
1078,5.20E+00,,
1079,5.04E+00,,
1080,5.20E+00,,
1081,5.04E+00,,
1082,5.20E+00,,
1083,5.04E+00,,
1084,5.20E+00,,
1085,5.04E+00,,
1086,5.20E+00,,
1087,5.04E+00,,
1088,5.20E+00,,
1089,5.04E+00,,
1090,5.04E+00,,
1091,5.20E+00,,
1092,5.20E+00,,
1093,5.04E+00,,
1094,5.20E+00,,
1095,5.04E+00,,
1096,5.20E+00,,
1097,5.04E+00,,
1098,5.04E+00,,
1099,5.20E+00,,
1100,5.20E+00,,
1101,5.04E+00,,
1102,5.20E+00,,
1103,5.04E+00,,
1104,5.20E+00,,
1105,5.04E+00,,
1106,5.20E+00,,
1107,5.04E+00,,
1108,5.04E+00,,
1109,5.20E+00,,
1110,5.20E+00,,
1111,5.04E+00,,
1112,5.20E+00,,
1113,5.04E+00,,
1114,5.20E+00,,
1115,5.04E+00,,
1116,5.20E+00,,
1117,5.04E+00,,
1118,5.04E+00,,
1119,5.20E+00,,
1120,5.20E+00,,
1121,5.04E+00,,
1122,5.20E+00,,
1123,5.04E+00,,
1124,5.20E+00,,
1125,5.04E+00,,
1126,5.20E+00,,
1127,5.04E+00,,
1128,5.20E+00,,
1129,5.04E+00,,
1130,5.20E+00,,
1131,5.04E+00,,
1132,5.04E+00,,
1133,5.20E+00,,
1134,5.20E+00,,
1135,5.04E+00,,
1136,5.20E+00,,
1137,5.04E+00,,
1138,5.20E+00,,
1139,5.04E+00,,
1140,5.20E+00,,
1141,5.04E+00,,
1142,5.20E+00,,
1143,5.04E+00,,
1144,5.04E+00,,
1145,5.20E+00,,
1146,5.04E+00,,
1147,5.20E+00,,
1148,5.20E+00,,
1149,5.04E+00,,
1150,5.04E+00,,
1151,5.20E+00,,
1152,5.20E+00,,
1153,5.04E+00,,
1154,5.20E+00,,
1155,5.04E+00,,
1156,5.20E+00,,
1157,5.04E+00,,
1158,5.04E+00,,
1159,5.20E+00,,
1160,5.20E+00,,
1161,5.04E+00,,
1162,5.04E+00,,
1163,5.20E+00,,
1164,5.20E+00,,
1165,5.04E+00,,
1166,5.20E+00,,
1167,5.04E+00,,
1168,5.20E+00,,
1169,5.04E+00,,
1170,5.20E+00,,
1171,5.04E+00,,
1172,5.20E+00,,
1173,5.04E+00,,
1174,5.20E+00,,
1175,5.04E+00,,
1176,5.20E+00,,
1177,5.04E+00,,
1178,5.04E+00,,
1179,5.20E+00,,
1180,5.20E+00,,
1181,5.04E+00,,
1182,5.04E+00,,
1183,5.20E+00,,
1184,5.20E+00,,
1185,5.04E+00,,
1186,5.20E+00,,
1187,5.04E+00,,
1188,5.20E+00,,
1189,5.04E+00,,
1190,5.20E+00,,
1191,5.04E+00,,
1192,5.20E+00,,
1193,5.04E+00,,
1194,5.20E+00,,
1195,5.04E+00,,
1196,5.20E+00,,
1197,5.04E+00,,
1198,5.20E+00,,
1199,5.04E+00,,
