Sequence,Volt,-2.34E-04,5.00E-07
85,0.00E+00,,
86,0.00E+00,,
87,-1.60E-01,,
88,-1.60E-01,,
89,0.00E+00,,
90,0.00E+00,,
91,-8.00E-02,,
92,-1.60E-01,,
93,0.00E+00,,
94,0.00E+00,,
95,-1.60E-01,,
96,0.00E+00,,
97,-1.60E-01,,
98,0.00E+00,,
99,-1.60E-01,,
100,0.00E+00,,
101,-1.60E-01,,
102,0.00E+00,,
103,-1.60E-01,,
104,-8.00E-02,,
105,0.00E+00,,
106,-8.00E-02,,
107,0.00E+00,,
108,-1.60E-01,,
109,8.00E-02,,
110,0.00E+00,,
111,-8.00E-02,,
112,-8.00E-02,,
113,0.00E+00,,
114,-8.00E-02,,
115,0.00E+00,,
116,-8.00E-02,,
117,0.00E+00,,
118,-8.00E-02,,
119,0.00E+00,,
120,-1.60E-01,,
121,0.00E+00,,
122,0.00E+00,,
123,-1.60E-01,,
124,0.00E+00,,
125,-1.60E-01,,
126,0.00E+00,,
127,-1.60E-01,,
128,0.00E+00,,
129,-1.60E-01,,
130,0.00E+00,,
131,-1.60E-01,,
132,0.00E+00,,
133,-8.00E-02,,
134,0.00E+00,,
135,-8.00E-02,,
136,-8.00E-02,,
137,0.00E+00,,
138,-1.60E-01,,
139,8.00E-02,,
140,-8.00E-02,,
141,0.00E+00,,
142,-8.00E-02,,
143,0.00E+00,,
144,-1.60E-01,,
145,0.00E+00,,
146,0.00E+00,,
147,-1.60E-01,,
148,0.00E+00,,
149,-1.60E-01,,
150,0.00E+00,,
151,-1.60E-01,,
152,0.00E+00,,
153,-1.60E-01,,
154,0.00E+00,,
155,-1.60E-01,,
156,0.00E+00,,
157,-1.60E-01,,
158,-8.00E-02,,
159,0.00E+00,,
160,-1.60E-01,,
161,0.00E+00,,
162,0.00E+00,,
163,-1.60E-01,,
164,0.00E+00,,
165,-1.60E-01,,
166,-8.00E-02,,
167,0.00E+00,,
168,0.00E+00,,
169,-1.60E-01,,
170,-8.00E-02,,
171,0.00E+00,,
172,0.00E+00,,
173,-8.00E-02,,
174,-8.00E-02,,
175,0.00E+00,,
176,-8.00E-02,,
177,0.00E+00,,
178,0.00E+00,,
179,-8.00E-02,,
180,-8.00E-02,,
181,0.00E+00,,
182,0.00E+00,,
183,-1.60E-01,,
184,0.00E+00,,
185,-1.60E-01,,
186,-8.00E-02,,
187,0.00E+00,,
188,0.00E+00,,
189,-1.60E-01,,
190,-8.00E-02,,
191,0.00E+00,,
192,0.00E+00,,
193,-1.60E-01,,
194,-8.00E-02,,
195,0.00E+00,,
196,0.00E+00,,
197,-1.60E-01,,
198,-8.00E-02,,
199,0.00E+00,,
200,0.00E+00,,
201,-8.00E-02,,
202,-8.00E-02,,
203,0.00E+00,,
204,0.00E+00,,
205,-1.60E-01,,
206,0.00E+00,,
207,-1.60E-01,,
208,0.00E+00,,
209,-1.60E-01,,
210,0.00E+00,,
211,-1.60E-01,,
212,-8.00E-02,,
213,0.00E+00,,
214,-8.00E-02,,
215,0.00E+00,,
216,0.00E+00,,
217,-1.60E-01,,
218,0.00E+00,,
219,-1.60E-01,,
220,0.00E+00,,
221,-8.00E-02,,
222,0.00E+00,,
223,-8.00E-02,,
224,-8.00E-02,,
225,0.00E+00,,
226,-8.00E-02,,
227,0.00E+00,,
228,-8.00E-02,,
229,0.00E+00,,
230,0.00E+00,,
231,-1.60E-01,,
232,0.00E+00,,
233,-1.60E-01,,
234,0.00E+00,,
235,-8.00E-02,,
236,-1.60E-01,,
237,0.00E+00,,
238,0.00E+00,,
239,-1.60E-01,,
240,-1.60E-01,,
241,0.00E+00,,
242,0.00E+00,,
243,-1.60E-01,,
244,-1.60E-01,,
245,0.00E+00,,
246,0.00E+00,,
247,-1.60E-01,,
248,0.00E+00,,
249,-1.60E-01,,
250,-8.00E-02,,
251,0.00E+00,,
252,0.00E+00,,
253,-1.60E-01,,
254,-8.00E-02,,
255,0.00E+00,,
256,-8.00E-02,,
257,0.00E+00,,
258,0.00E+00,,
259,-1.60E-01,,
260,-8.00E-02,,
261,0.00E+00,,
262,0.00E+00,,
263,-1.60E-01,,
264,-1.60E-01,,
265,0.00E+00,,
266,0.00E+00,,
267,-1.60E-01,,
268,0.00E+00,,
269,-1.60E-01,,
270,0.00E+00,,
271,-1.60E-01,,
272,0.00E+00,,
273,-1.60E-01,,
274,0.00E+00,,
275,-1.60E-01,,
276,-1.60E-01,,
277,0.00E+00,,
278,0.00E+00,,
279,-1.60E-01,,
280,-8.00E-02,,
281,0.00E+00,,
282,0.00E+00,,
283,-8.00E-02,,
284,-8.00E-02,,
285,0.00E+00,,
286,0.00E+00,,
287,-1.60E-01,,
288,0.00E+00,,
289,-1.60E-01,,
290,0.00E+00,,
291,-1.60E-01,,
292,-1.60E-01,,
293,0.00E+00,,
294,-8.00E-02,,
295,0.00E+00,,
296,-1.60E-01,,
297,0.00E+00,,
298,-8.00E-02,,
299,0.00E+00,,
300,-8.00E-02,,
301,0.00E+00,,
302,-8.00E-02,,
303,0.00E+00,,
304,0.00E+00,,
305,-1.60E-01,,
306,-8.00E-02,,
307,0.00E+00,,
308,-8.00E-02,,
309,0.00E+00,,
310,0.00E+00,,
311,-1.60E-01,,
312,0.00E+00,,
313,-1.60E-01,,
314,-8.00E-02,,
315,0.00E+00,,
316,-1.60E-01,,
317,0.00E+00,,
318,0.00E+00,,
319,-1.60E-01,,
320,-8.00E-02,,
321,0.00E+00,,
322,-8.00E-02,,
323,0.00E+00,,
324,0.00E+00,,
325,-1.60E-01,,
326,-8.00E-02,,
327,0.00E+00,,
328,-8.00E-02,,
329,0.00E+00,,
330,0.00E+00,,
331,-1.60E-01,,
332,0.00E+00,,
333,-1.60E-01,,
334,0.00E+00,,
335,-1.60E-01,,
336,-1.60E-01,,
337,0.00E+00,,
338,0.00E+00,,
339,-1.60E-01,,
340,-1.60E-01,,
341,0.00E+00,,
342,-8.00E-02,,
343,0.00E+00,,
344,-1.60E-01,,
345,0.00E+00,,
346,0.00E+00,,
347,-1.60E-01,,
348,0.00E+00,,
349,-1.60E-01,,
350,0.00E+00,,
351,-1.60E-01,,
352,0.00E+00,,
353,-8.00E-02,,
354,-8.00E-02,,
355,0.00E+00,,
356,-8.00E-02,,
357,0.00E+00,,
358,-8.00E-02,,
359,0.00E+00,,
360,-1.60E-01,,
361,0.00E+00,,
362,0.00E+00,,
363,-1.60E-01,,
364,-1.60E-01,,
365,0.00E+00,,
366,0.00E+00,,
367,-1.60E-01,,
368,-1.60E-01,,
369,0.00E+00,,
370,0.00E+00,,
371,-1.60E-01,,
372,-1.60E-01,,
373,0.00E+00,,
374,0.00E+00,,
375,-1.60E-01,,
376,-1.60E-01,,
377,0.00E+00,,
378,0.00E+00,,
379,-1.60E-01,,
380,-8.00E-02,,
381,0.00E+00,,
382,0.00E+00,,
383,-8.00E-02,,
384,0.00E+00,,
385,-1.60E-01,,
386,-8.00E-02,,
387,0.00E+00,,
388,0.00E+00,,
389,-1.60E-01,,
390,-8.00E-02,,
391,0.00E+00,,
392,0.00E+00,,
393,-8.00E-02,,
394,-8.00E-02,,
395,0.00E+00,,
396,0.00E+00,,
397,-1.60E-01,,
398,0.00E+00,,
399,-1.60E-01,,
400,-1.60E-01,,
401,0.00E+00,,
402,0.00E+00,,
403,-1.60E-01,,
404,0.00E+00,,
405,-1.60E-01,,
406,-8.00E-02,,
407,0.00E+00,,
408,0.00E+00,,
409,-8.00E-02,,
410,-8.00E-02,,
411,0.00E+00,,
412,-8.00E-02,,
413,8.00E-02,,
414,-8.00E-02,,
415,0.00E+00,,
416,-8.00E-02,,
417,0.00E+00,,
418,0.00E+00,,
419,-1.60E-01,,
420,0.00E+00,,
421,-1.60E-01,,
422,0.00E+00,,
423,-1.60E-01,,
424,0.00E+00,,
425,-1.60E-01,,
426,-1.60E-01,,
427,8.00E-02,,
428,8.00E-02,,
429,-8.00E-02,,
430,0.00E+00,,
431,1.60E-01,,
432,8.00E-02,,
433,3.20E-01,,
434,1.60E-01,,
435,4.00E-01,,
436,2.40E-01,,
437,5.60E-01,,
438,4.00E-01,,
439,6.40E-01,,
440,5.60E-01,,
441,8.00E-01,,
442,6.40E-01,,
443,8.80E-01,,
444,8.00E-01,,
445,1.04E+00,,
446,8.80E-01,,
447,1.12E+00,,
448,1.04E+00,,
449,1.28E+00,,
450,1.20E+00,,
451,1.44E+00,,
452,1.28E+00,,
453,1.52E+00,,
454,1.44E+00,,
455,1.68E+00,,
456,1.60E+00,,
457,1.84E+00,,
458,1.68E+00,,
459,1.92E+00,,
460,1.84E+00,,
461,2.08E+00,,
462,1.92E+00,,
463,2.16E+00,,
464,2.08E+00,,
465,2.32E+00,,
466,2.24E+00,,
467,2.48E+00,,
468,2.40E+00,,
469,2.64E+00,,
470,2.56E+00,,
471,2.72E+00,,
472,2.64E+00,,
473,2.88E+00,,
474,2.72E+00,,
475,2.96E+00,,
476,2.88E+00,,
477,3.04E+00,,
478,2.96E+00,,
479,3.20E+00,,
480,3.12E+00,,
481,3.28E+00,,
482,3.20E+00,,
483,3.44E+00,,
484,3.28E+00,,
485,3.52E+00,,
486,3.36E+00,,
487,3.60E+00,,
488,3.52E+00,,
489,3.68E+00,,
490,3.60E+00,,
491,3.84E+00,,
492,3.68E+00,,
493,3.92E+00,,
494,3.76E+00,,
495,4.00E+00,,
496,3.84E+00,,
497,4.08E+00,,
498,3.92E+00,,
499,4.16E+00,,
500,4.00E+00,,
501,4.24E+00,,
502,4.08E+00,,
503,4.32E+00,,
504,4.16E+00,,
505,4.40E+00,,
506,4.40E+00,,
507,4.24E+00,,
508,4.32E+00,,
509,4.48E+00,,
510,4.40E+00,,
511,4.56E+00,,
512,4.48E+00,,
513,4.64E+00,,
514,4.56E+00,,
515,4.72E+00,,
516,4.56E+00,,
517,4.80E+00,,
518,4.64E+00,,
519,4.80E+00,,
520,4.72E+00,,
521,4.88E+00,,
522,4.72E+00,,
523,4.88E+00,,
524,4.96E+00,,
525,4.80E+00,,
526,4.88E+00,,
527,5.04E+00,,
528,5.04E+00,,
529,4.88E+00,,
530,4.96E+00,,
531,5.12E+00,,
532,5.12E+00,,
533,4.96E+00,,
534,5.04E+00,,
535,5.20E+00,,
536,5.20E+00,,
537,5.04E+00,,
538,5.20E+00,,
539,5.04E+00,,
540,5.12E+00,,
541,5.28E+00,,
542,5.12E+00,,
543,5.28E+00,,
544,5.28E+00,,
545,5.12E+00,,
546,5.20E+00,,
547,5.36E+00,,
548,5.20E+00,,
549,5.36E+00,,
550,5.28E+00,,
551,5.44E+00,,
552,5.28E+00,,
553,5.44E+00,,
554,5.44E+00,,
555,5.28E+00,,
556,5.44E+00,,
557,5.28E+00,,
558,5.44E+00,,
559,5.36E+00,,
560,5.36E+00,,
561,5.52E+00,,
562,5.52E+00,,
563,5.36E+00,,
564,5.52E+00,,
565,5.36E+00,,
566,5.52E+00,,
567,5.36E+00,,
568,5.52E+00,,
569,5.36E+00,,
570,5.52E+00,,
571,5.44E+00,,
572,5.44E+00,,
573,5.52E+00,,
574,5.52E+00,,
575,5.44E+00,,
576,5.52E+00,,
577,5.44E+00,,
578,5.44E+00,,
579,5.60E+00,,
580,5.44E+00,,
581,5.60E+00,,
582,5.44E+00,,
583,5.60E+00,,
584,5.60E+00,,
585,5.44E+00,,
586,5.44E+00,,
587,5.60E+00,,
588,5.60E+00,,
589,5.44E+00,,
590,5.60E+00,,
591,5.44E+00,,
592,5.60E+00,,
593,5.44E+00,,
594,5.60E+00,,
595,5.44E+00,,
596,5.60E+00,,
597,5.44E+00,,
598,5.60E+00,,
599,5.44E+00,,
600,5.60E+00,,
601,5.44E+00,,
602,5.44E+00,,
603,5.60E+00,,
604,5.60E+00,,
605,5.44E+00,,
606,5.44E+00,,
607,5.60E+00,,
608,5.52E+00,,
609,5.44E+00,,
610,5.52E+00,,
611,5.44E+00,,
612,5.52E+00,,
613,5.44E+00,,
614,5.52E+00,,
615,5.36E+00,,
616,5.52E+00,,
617,5.36E+00,,
618,5.52E+00,,
619,5.36E+00,,
620,5.52E+00,,
621,5.36E+00,,
622,5.52E+00,,
623,5.36E+00,,
624,5.52E+00,,
625,5.36E+00,,
626,5.52E+00,,
627,5.36E+00,,
628,5.52E+00,,
629,5.36E+00,,
630,5.36E+00,,
631,5.44E+00,,
632,5.44E+00,,
633,5.36E+00,,
634,5.44E+00,,
635,5.36E+00,,
636,5.44E+00,,
637,5.36E+00,,
638,5.44E+00,,
639,5.28E+00,,
640,5.44E+00,,
641,5.28E+00,,
642,5.44E+00,,
643,5.28E+00,,
644,5.44E+00,,
645,5.28E+00,,
646,5.44E+00,,
647,5.28E+00,,
648,5.44E+00,,
649,5.28E+00,,
650,5.28E+00,,
651,5.44E+00,,
652,5.36E+00,,
653,5.28E+00,,
654,5.36E+00,,
655,5.28E+00,,
656,5.36E+00,,
657,5.20E+00,,
658,5.20E+00,,
659,5.36E+00,,
660,5.20E+00,,
661,5.36E+00,,
662,5.36E+00,,
663,5.20E+00,,
664,5.36E+00,,
665,5.20E+00,,
666,5.20E+00,,
667,5.36E+00,,
668,5.36E+00,,
669,5.20E+00,,
670,5.20E+00,,
671,5.36E+00,,
672,5.36E+00,,
673,5.20E+00,,
674,5.28E+00,,
675,5.20E+00,,
676,5.28E+00,,
677,5.20E+00,,
678,5.28E+00,,
679,5.20E+00,,
680,5.28E+00,,
681,5.12E+00,,
682,5.28E+00,,
683,5.12E+00,,
684,5.28E+00,,
685,5.12E+00,,
686,5.28E+00,,
687,5.12E+00,,
688,5.28E+00,,
689,5.12E+00,,
690,5.12E+00,,
691,5.28E+00,,
692,5.28E+00,,
693,5.12E+00,,
694,5.28E+00,,
695,5.12E+00,,
696,5.28E+00,,
697,5.12E+00,,
698,5.28E+00,,
699,5.12E+00,,
700,5.28E+00,,
701,5.12E+00,,
702,5.12E+00,,
703,5.20E+00,,
704,5.12E+00,,
705,5.20E+00,,
706,5.20E+00,,
707,5.12E+00,,
708,5.20E+00,,
709,5.12E+00,,
710,5.12E+00,,
711,5.20E+00,,
712,5.20E+00,,
713,5.04E+00,,
714,5.20E+00,,
715,5.04E+00,,
716,5.20E+00,,
717,5.04E+00,,
718,5.20E+00,,
719,5.04E+00,,
720,5.04E+00,,
721,5.20E+00,,
722,5.20E+00,,
723,5.04E+00,,
724,5.20E+00,,
725,5.04E+00,,
726,5.20E+00,,
727,5.04E+00,,
728,5.04E+00,,
729,5.20E+00,,
730,5.20E+00,,
731,5.04E+00,,
732,5.04E+00,,
733,5.20E+00,,
734,5.04E+00,,
735,5.20E+00,,
736,5.04E+00,,
737,5.20E+00,,
738,5.20E+00,,
739,5.04E+00,,
740,5.20E+00,,
741,5.04E+00,,
742,5.04E+00,,
743,5.20E+00,,
744,5.20E+00,,
745,5.04E+00,,
746,5.20E+00,,
747,5.04E+00,,
748,5.20E+00,,
749,5.04E+00,,
750,5.04E+00,,
751,5.20E+00,,
752,5.20E+00,,
753,5.04E+00,,
754,5.04E+00,,
755,5.20E+00,,
756,5.20E+00,,
757,5.04E+00,,
758,5.12E+00,,
759,5.04E+00,,
760,5.04E+00,,
761,5.20E+00,,
762,5.12E+00,,
763,5.04E+00,,
764,5.12E+00,,
765,5.04E+00,,
766,5.12E+00,,
767,5.04E+00,,
768,5.12E+00,,
769,5.04E+00,,
770,5.12E+00,,
771,5.04E+00,,
772,5.12E+00,,
773,5.04E+00,,
774,5.12E+00,,
775,5.04E+00,,
776,5.12E+00,,
777,5.04E+00,,
778,5.04E+00,,
779,5.20E+00,,
780,5.04E+00,,
781,5.12E+00,,
782,5.12E+00,,
783,5.04E+00,,
784,5.12E+00,,
785,5.04E+00,,
786,5.12E+00,,
787,5.04E+00,,
788,5.04E+00,,
789,5.12E+00,,
790,5.12E+00,,
791,5.04E+00,,
792,5.12E+00,,
793,5.04E+00,,
794,5.04E+00,,
795,5.12E+00,,
796,5.12E+00,,
797,5.04E+00,,
798,5.04E+00,,
799,5.12E+00,,
800,5.04E+00,,
801,5.12E+00,,
802,5.04E+00,,
803,5.12E+00,,
804,5.12E+00,,
805,5.04E+00,,
806,5.12E+00,,
807,5.04E+00,,
808,5.12E+00,,
809,5.04E+00,,
810,5.12E+00,,
811,5.04E+00,,
812,5.12E+00,,
813,5.04E+00,,
814,5.12E+00,,
815,5.04E+00,,
816,5.12E+00,,
817,5.04E+00,,
818,5.04E+00,,
819,5.12E+00,,
820,5.12E+00,,
821,5.04E+00,,
822,5.04E+00,,
823,5.12E+00,,
824,5.12E+00,,
825,5.04E+00,,
826,5.12E+00,,
827,5.04E+00,,
828,5.12E+00,,
829,5.04E+00,,
830,5.12E+00,,
831,5.04E+00,,
832,5.12E+00,,
833,5.04E+00,,
834,5.12E+00,,
835,5.04E+00,,
836,5.12E+00,,
837,5.04E+00,,
838,5.12E+00,,
839,5.04E+00,,
840,5.12E+00,,
841,5.04E+00,,
842,5.12E+00,,
843,5.04E+00,,
844,5.04E+00,,
845,5.12E+00,,
846,5.12E+00,,
847,5.04E+00,,
848,5.12E+00,,
849,5.04E+00,,
850,5.12E+00,,
851,5.04E+00,,
852,5.12E+00,,
853,5.04E+00,,
854,5.12E+00,,
855,5.04E+00,,
856,5.12E+00,,
857,5.04E+00,,
858,5.12E+00,,
859,5.04E+00,,
860,5.12E+00,,
861,5.04E+00,,
862,5.12E+00,,
863,5.04E+00,,
864,5.12E+00,,
865,5.04E+00,,
866,5.12E+00,,
867,5.04E+00,,
868,5.12E+00,,
869,5.04E+00,,
870,5.12E+00,,
871,5.04E+00,,
872,5.12E+00,,
873,5.04E+00,,
874,5.12E+00,,
875,5.04E+00,,
876,5.12E+00,,
877,4.96E+00,,
878,5.12E+00,,
879,5.04E+00,,
880,5.12E+00,,
881,5.04E+00,,
882,5.12E+00,,
883,5.04E+00,,
884,5.12E+00,,
885,5.04E+00,,
886,5.12E+00,,
887,5.04E+00,,
888,5.12E+00,,
889,5.04E+00,,
890,5.04E+00,,
891,5.12E+00,,
892,5.12E+00,,
893,5.04E+00,,
894,5.12E+00,,
895,5.04E+00,,
896,5.12E+00,,
897,5.04E+00,,
898,5.12E+00,,
899,5.04E+00,,
900,5.04E+00,,
901,5.12E+00,,
902,5.04E+00,,
903,5.12E+00,,
904,5.12E+00,,
905,5.04E+00,,
906,5.12E+00,,
907,5.04E+00,,
908,5.12E+00,,
909,4.96E+00,,
910,5.12E+00,,
911,5.04E+00,,
912,5.04E+00,,
913,5.12E+00,,
914,5.12E+00,,
915,5.04E+00,,
916,5.04E+00,,
917,5.12E+00,,
918,5.12E+00,,
919,5.04E+00,,
920,5.12E+00,,
921,5.04E+00,,
922,5.04E+00,,
923,5.12E+00,,
924,5.04E+00,,
925,5.12E+00,,
926,5.12E+00,,
927,4.96E+00,,
928,5.12E+00,,
929,5.04E+00,,
930,5.12E+00,,
931,4.96E+00,,
932,5.12E+00,,
933,5.04E+00,,
934,5.12E+00,,
935,5.04E+00,,
936,5.12E+00,,
937,5.04E+00,,
938,5.12E+00,,
939,5.04E+00,,
940,5.12E+00,,
941,5.04E+00,,
942,5.12E+00,,
943,5.04E+00,,
944,5.04E+00,,
945,5.12E+00,,
946,5.12E+00,,
947,5.04E+00,,
948,5.12E+00,,
949,5.04E+00,,
950,5.12E+00,,
951,5.04E+00,,
952,5.12E+00,,
953,5.04E+00,,
954,5.12E+00,,
955,4.96E+00,,
956,5.12E+00,,
957,4.96E+00,,
958,5.12E+00,,
959,4.96E+00,,
960,5.12E+00,,
961,4.96E+00,,
962,5.12E+00,,
963,4.96E+00,,
964,5.12E+00,,
965,4.96E+00,,
966,5.04E+00,,
967,5.12E+00,,
968,5.12E+00,,
969,4.96E+00,,
970,5.12E+00,,
971,4.96E+00,,
972,5.12E+00,,
973,4.96E+00,,
974,5.12E+00,,
975,5.04E+00,,
976,5.12E+00,,
977,5.04E+00,,
978,5.12E+00,,
979,5.04E+00,,
980,5.12E+00,,
981,4.96E+00,,
982,5.12E+00,,
983,4.96E+00,,
984,5.12E+00,,
985,4.96E+00,,
986,5.12E+00,,
987,4.96E+00,,
988,5.12E+00,,
989,4.96E+00,,
990,5.12E+00,,
991,4.96E+00,,
992,5.12E+00,,
993,4.96E+00,,
994,5.12E+00,,
995,4.96E+00,,
996,5.12E+00,,
997,5.04E+00,,
998,5.12E+00,,
999,4.96E+00,,
1000,5.12E+00,,
1001,4.96E+00,,
1002,5.12E+00,,
1003,5.04E+00,,
1004,5.12E+00,,
1005,5.04E+00,,
1006,5.12E+00,,
1007,5.04E+00,,
1008,5.12E+00,,
1009,4.96E+00,,
1010,5.12E+00,,
1011,5.04E+00,,
1012,5.12E+00,,
1013,5.04E+00,,
1014,5.12E+00,,
1015,4.96E+00,,
1016,5.12E+00,,
1017,4.96E+00,,
1018,5.12E+00,,
1019,4.96E+00,,
1020,5.12E+00,,
1021,4.96E+00,,
1022,5.12E+00,,
1023,4.96E+00,,
1024,5.12E+00,,
1025,4.96E+00,,
1026,5.12E+00,,
1027,4.96E+00,,
1028,5.12E+00,,
1029,4.96E+00,,
1030,5.12E+00,,
1031,4.96E+00,,
1032,5.12E+00,,
1033,4.96E+00,,
1034,5.04E+00,,
1035,5.12E+00,,
1036,5.12E+00,,
1037,5.04E+00,,
1038,5.12E+00,,
1039,4.96E+00,,
1040,5.12E+00,,
1041,4.96E+00,,
1042,5.12E+00,,
1043,4.96E+00,,
1044,4.96E+00,,
1045,5.12E+00,,
1046,5.12E+00,,
1047,4.96E+00,,
1048,5.12E+00,,
1049,4.96E+00,,
1050,5.12E+00,,
1051,4.96E+00,,
1052,5.12E+00,,
1053,4.96E+00,,
1054,5.12E+00,,
1055,4.96E+00,,
1056,5.12E+00,,
1057,4.96E+00,,
1058,5.12E+00,,
1059,4.96E+00,,
1060,5.12E+00,,
1061,4.96E+00,,
1062,5.12E+00,,
1063,4.96E+00,,
1064,5.12E+00,,
1065,4.96E+00,,
1066,5.12E+00,,
1067,4.96E+00,,
1068,5.12E+00,,
1069,4.96E+00,,
1070,5.12E+00,,
1071,4.96E+00,,
1072,5.12E+00,,
1073,4.96E+00,,
1074,4.96E+00,,
1075,5.12E+00,,
1076,5.12E+00,,
1077,4.96E+00,,
1078,5.12E+00,,
1079,4.96E+00,,
1080,5.12E+00,,
1081,4.96E+00,,
1082,5.12E+00,,
1083,4.96E+00,,
1084,5.12E+00,,
1085,4.96E+00,,
1086,5.12E+00,,
1087,4.96E+00,,
1088,5.12E+00,,
1089,4.96E+00,,
1090,5.12E+00,,
1091,4.96E+00,,
1092,5.12E+00,,
1093,4.96E+00,,
1094,5.12E+00,,
1095,4.96E+00,,
1096,5.12E+00,,
1097,4.96E+00,,
1098,5.12E+00,,
1099,4.96E+00,,
1100,5.12E+00,,
1101,4.96E+00,,
1102,5.12E+00,,
1103,4.96E+00,,
1104,5.12E+00,,
1105,4.96E+00,,
1106,5.12E+00,,
1107,4.96E+00,,
1108,5.12E+00,,
1109,4.96E+00,,
1110,5.12E+00,,
1111,4.96E+00,,
1112,5.12E+00,,
1113,4.96E+00,,
1114,5.12E+00,,
1115,4.96E+00,,
1116,5.12E+00,,
1117,4.96E+00,,
1118,5.04E+00,,
1119,5.12E+00,,
1120,5.04E+00,,
1121,5.12E+00,,
1122,5.12E+00,,
1123,4.96E+00,,
1124,5.12E+00,,
1125,4.96E+00,,
1126,5.12E+00,,
1127,4.96E+00,,
1128,5.12E+00,,
1129,4.96E+00,,
1130,5.12E+00,,
1131,4.96E+00,,
1132,5.12E+00,,
1133,4.96E+00,,
1134,5.12E+00,,
1135,4.96E+00,,
1136,5.12E+00,,
1137,4.96E+00,,
1138,5.12E+00,,
1139,4.96E+00,,
1140,5.12E+00,,
1141,4.96E+00,,
1142,5.12E+00,,
1143,4.96E+00,,
1144,5.12E+00,,
1145,4.96E+00,,
1146,5.12E+00,,
1147,4.96E+00,,
1148,5.12E+00,,
1149,5.04E+00,,
1150,5.12E+00,,
1151,4.96E+00,,
1152,5.12E+00,,
1153,4.96E+00,,
1154,5.12E+00,,
1155,4.96E+00,,
1156,5.12E+00,,
1157,4.96E+00,,
1158,5.12E+00,,
1159,4.96E+00,,
1160,5.12E+00,,
1161,4.96E+00,,
1162,5.12E+00,,
1163,4.96E+00,,
1164,5.12E+00,,
1165,4.96E+00,,
1166,5.12E+00,,
1167,4.96E+00,,
1168,5.12E+00,,
1169,4.96E+00,,
1170,4.96E+00,,
1171,5.12E+00,,
1172,5.12E+00,,
1173,4.96E+00,,
1174,5.12E+00,,
1175,4.96E+00,,
1176,5.12E+00,,
1177,4.96E+00,,
1178,5.12E+00,,
1179,4.96E+00,,
1180,5.12E+00,,
1181,4.96E+00,,
1182,5.12E+00,,
1183,4.96E+00,,
1184,5.12E+00,,
1185,4.96E+00,,
1186,5.12E+00,,
1187,4.96E+00,,
1188,5.12E+00,,
1189,4.96E+00,,
1190,5.12E+00,,
1191,4.96E+00,,
1192,4.96E+00,,
1193,5.12E+00,,
1194,4.96E+00,,
1195,5.12E+00,,
1196,4.96E+00,,
1197,5.12E+00,,
1198,5.12E+00,,
1199,4.96E+00,,
