X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-03,5.000000e-06
0,7.49e-01,1.96e+00,
1,7.78e-01,2.04e+00,
2,7.49e-01,2.04e+00,
3,7.78e-01,1.96e+00,
4,7.49e-01,2.04e+00,
5,7.78e-01,1.92e+00,
6,7.49e-01,2.04e+00,
7,7.68e-01,1.92e+00,
8,7.68e-01,1.96e+00,
9,7.39e-01,2.04e+00,
10,7.68e-01,2.04e+00,
11,7.39e-01,1.96e+00,
12,7.68e-01,2.04e+00,
13,7.39e-01,1.96e+00,
14,7.68e-01,2.04e+00,
15,7.39e-01,1.92e+00,
16,7.68e-01,2.04e+00,
17,7.39e-01,1.96e+00,
18,7.68e-01,2.04e+00,
19,7.39e-01,1.96e+00,
20,7.39e-01,2.04e+00,
21,7.68e-01,1.96e+00,
22,7.39e-01,2.04e+00,
23,7.68e-01,1.96e+00,
24,7.39e-01,2.04e+00,
25,7.68e-01,1.96e+00,
26,7.39e-01,2.04e+00,
27,7.68e-01,1.92e+00,
28,7.39e-01,1.96e+00,
29,7.58e-01,2.04e+00,
30,7.39e-01,1.96e+00,
31,7.58e-01,2.04e+00,
32,7.58e-01,2.04e+00,
33,7.39e-01,1.92e+00,
34,7.58e-01,2.04e+00,
35,7.49e-01,1.92e+00,
36,7.58e-01,2.00e+00,
37,7.39e-01,1.92e+00,
38,7.58e-01,1.92e+00,
39,7.39e-01,2.04e+00,
40,7.58e-01,1.92e+00,
41,7.30e-01,2.04e+00,
42,7.30e-01,1.92e+00,
43,7.58e-01,2.04e+00,
44,7.49e-01,1.92e+00,
45,7.30e-01,2.04e+00,
46,7.49e-01,2.00e+00,
47,7.20e-01,1.92e+00,
48,7.20e-01,2.04e+00,
49,7.58e-01,1.92e+00,
50,7.58e-01,2.04e+00,
51,7.20e-01,1.92e+00,
52,7.49e-01,1.92e+00,
53,7.20e-01,2.04e+00,
54,7.49e-01,2.04e+00,
55,7.20e-01,1.96e+00,
