X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-01,5.000000e-04
0,5.49e-01,1.96e+00,
1,6.10e-01,1.92e+00,
2,5.49e-01,1.92e+00,
3,6.10e-01,1.96e+00,
4,5.49e-01,1.96e+00,
5,6.10e-01,1.92e+00,
6,6.10e-01,1.96e+00,
7,5.49e-01,1.92e+00,
8,5.49e-01,1.96e+00,
9,7.08e-01,-4.00e-02,
10,6.59e-01,-4.00e-02,
11,7.81e-01,4.00e-02,
12,7.44e-01,-4.00e-02,
13,8.54e-01,4.00e-02,
14,8.17e-01,4.00e-02,
15,9.15e-01,-4.00e-02,
16,8.66e-01,4.00e-02,
17,9.64e-01,-4.00e-02,
18,9.27e-01,4.00e-02,
19,1.01e+00,-4.00e-02,
20,9.76e-01,4.00e-02,
21,1.06e+00,-4.00e-02,
22,1.01e+00,4.00e-02,
23,1.11e+00,-4.00e-02,
24,1.07e+00,-4.00e-02,
25,1.15e+00,4.00e-02,
26,1.10e+00,-4.00e-02,
27,1.20e+00,4.00e-02,
28,1.15e+00,-4.00e-02,
29,1.22e+00,8.00e-02,
30,1.18e+00,4.00e-02,
31,1.26e+00,-4.00e-02,
32,1.21e+00,-4.00e-02,
33,1.28e+00,4.00e-02,
34,1.24e+00,-4.00e-02,
35,1.32e+00,4.00e-02,
36,1.27e+00,4.00e-02,
37,1.34e+00,-4.00e-02,
38,1.31e+00,-4.00e-02,
39,1.37e+00,4.00e-02,
40,1.33e+00,4.00e-02,
41,1.38e+00,-4.00e-02,
42,1.34e+00,4.00e-02,
43,1.42e+00,-4.00e-02,
44,1.37e+00,-4.00e-02,
45,1.44e+00,8.00e-02,
46,1.38e+00,-4.00e-02,
47,1.45e+00,4.00e-02,
48,1.40e+00,-4.00e-02,
49,1.46e+00,4.00e-02,
50,1.43e+00,4.00e-02,
51,1.48e+00,-4.00e-02,
52,1.44e+00,4.00e-02,
53,1.50e+00,-4.00e-02,
54,1.45e+00,4.00e-02,
55,1.51e+00,-4.00e-02,
56,1.46e+00,4.00e-02,
57,1.52e+00,-4.00e-02,
58,1.48e+00,4.00e-02,
59,1.52e+00,-4.00e-02,
60,1.54e+00,-4.00e-02,
61,1.48e+00,4.00e-02,
62,1.49e+00,4.00e-02,
63,1.56e+00,-4.00e-02,
64,1.50e+00,4.00e-02,
65,1.57e+00,-4.00e-02,
66,1.51e+00,4.00e-02,
67,1.59e+00,-4.00e-02,
68,1.52e+00,4.00e-02,
69,1.60e+00,-4.00e-02,
70,1.55e+00,4.00e-02,
71,1.60e+00,-4.00e-02,
72,1.55e+00,-4.00e-02,
73,1.61e+00,4.00e-02,
74,1.61e+00,-4.00e-02,
75,1.56e+00,4.00e-02,
76,1.62e+00,4.00e-02,
77,1.56e+00,-4.00e-02,
78,1.57e+00,4.00e-02,
79,1.63e+00,-4.00e-02,
80,1.59e+00,4.00e-02,
81,1.63e+00,-4.00e-02,
82,1.59e+00,4.00e-02,
83,1.65e+00,-4.00e-02,
84,1.59e+00,-4.00e-02,
85,1.66e+00,4.00e-02,
86,1.60e+00,-4.00e-02,
87,1.66e+00,4.00e-02,
88,1.66e+00,-4.00e-02,
89,1.60e+00,4.00e-02,
90,1.66e+00,-4.00e-02,
91,1.60e+00,4.00e-02,
92,1.61e+00,4.00e-02,
93,1.67e+00,-4.00e-02,
94,1.67e+00,4.00e-02,
95,1.61e+00,-4.00e-02,
96,1.62e+00,4.00e-02,
97,1.67e+00,-4.00e-02,
98,1.62e+00,4.00e-02,
99,1.70e+00,-4.00e-02,
100,1.62e+00,-4.00e-02,
101,1.70e+00,4.00e-02,
102,1.62e+00,4.00e-02,
103,1.70e+00,-4.00e-02,
104,1.62e+00,4.00e-02,
105,1.70e+00,-4.00e-02,
106,1.70e+00,4.00e-02,
107,1.63e+00,-4.00e-02,
108,1.65e+00,4.00e-02,
109,1.71e+00,-4.00e-02,
110,1.65e+00,4.00e-02,
111,1.71e+00,-4.00e-02,
112,1.65e+00,-4.00e-02,
113,1.71e+00,4.00e-02,
114,1.72e+00,4.00e-02,
115,1.65e+00,-4.00e-02,
116,1.65e+00,4.00e-02,
117,1.72e+00,-4.00e-02,
118,1.66e+00,-4.00e-02,
119,1.72e+00,4.00e-02,
120,1.65e+00,4.00e-02,
121,1.73e+00,-4.00e-02,
122,1.66e+00,-4.00e-02,
123,1.73e+00,4.00e-02,
124,1.68e+00,-4.00e-02,
125,1.73e+00,4.00e-02,
126,1.68e+00,-4.00e-02,
127,1.73e+00,4.00e-02,
128,1.68e+00,4.00e-02,
129,1.73e+00,-4.00e-02,
130,1.73e+00,4.00e-02,
131,1.68e+00,-4.00e-02,
132,1.73e+00,-4.00e-02,
133,1.68e+00,4.00e-02,
134,1.68e+00,4.00e-02,
135,1.73e+00,-4.00e-02,
136,1.73e+00,-4.00e-02,
137,1.68e+00,4.00e-02,
138,1.68e+00,4.00e-02,
139,1.74e+00,-4.00e-02,
140,1.74e+00,-4.00e-02,
141,1.68e+00,4.00e-02,
142,1.68e+00,4.00e-02,
143,1.76e+00,-4.00e-02,
144,1.74e+00,4.00e-02,
145,1.68e+00,-4.00e-02,
146,1.70e+00,4.00e-02,
147,1.76e+00,-4.00e-02,
148,1.70e+00,-4.00e-02,
149,1.76e+00,4.00e-02,
150,1.70e+00,-4.00e-02,
151,1.76e+00,4.00e-02,
152,1.76e+00,-4.00e-02,
153,1.70e+00,4.00e-02,
154,1.70e+00,-4.00e-02,
155,1.76e+00,4.00e-02,
156,1.71e+00,4.00e-02,
157,1.76e+00,-4.00e-02,
158,1.76e+00,4.00e-02,
159,1.70e+00,-4.00e-02,
160,1.77e+00,-4.00e-02,
161,1.70e+00,4.00e-02,
162,1.71e+00,4.00e-02,
163,1.77e+00,-4.00e-02,
164,1.71e+00,-4.00e-02,
165,1.77e+00,4.00e-02,
166,1.71e+00,-4.00e-02,
167,1.77e+00,4.00e-02,
168,1.77e+00,-4.00e-02,
169,1.71e+00,4.00e-02,
170,1.77e+00,4.00e-02,
171,1.71e+00,-4.00e-02,
172,1.71e+00,-4.00e-02,
173,1.77e+00,4.00e-02,
174,1.77e+00,4.00e-02,
175,1.71e+00,-4.00e-02,
176,1.77e+00,-4.00e-02,
177,1.71e+00,4.00e-02,
178,1.77e+00,4.00e-02,
179,1.71e+00,-4.00e-02,
180,1.72e+00,-4.00e-02,
181,1.77e+00,4.00e-02,
182,1.72e+00,4.00e-02,
183,1.77e+00,-4.00e-02,
184,1.77e+00,4.00e-02,
185,1.71e+00,-4.00e-02,
186,1.77e+00,4.00e-02,
187,1.71e+00,-4.00e-02,
188,1.77e+00,4.00e-02,
189,1.72e+00,-4.00e-02,
190,1.72e+00,-4.00e-02,
191,1.78e+00,4.00e-02,
192,1.72e+00,-4.00e-02,
193,1.78e+00,4.00e-02,
194,1.72e+00,-4.00e-02,
195,1.78e+00,4.00e-02,
196,1.78e+00,4.00e-02,
197,1.72e+00,-4.00e-02,
198,1.78e+00,4.00e-02,
199,1.73e+00,-4.00e-02,
200,1.73e+00,4.00e-02,
201,1.78e+00,-4.00e-02,
202,1.78e+00,4.00e-02,
203,1.72e+00,-4.00e-02,
204,1.78e+00,4.00e-02,
205,1.73e+00,-4.00e-02,
206,1.73e+00,4.00e-02,
207,1.78e+00,-4.00e-02,
208,1.79e+00,-4.00e-02,
209,1.26e+00,2.12e+00,
210,1.28e+00,2.04e+00,
211,9.76e-01,1.96e+00,
212,1.01e+00,2.04e+00,
213,8.54e-01,1.92e+00,
214,8.91e-01,2.04e+00,
215,7.81e-01,1.92e+00,
216,8.17e-01,2.04e+00,
217,7.20e-01,1.96e+00,
218,7.69e-01,2.04e+00,
219,6.95e-01,1.92e+00,
220,7.32e-01,2.04e+00,
221,6.71e-01,1.92e+00,
222,7.20e-01,1.92e+00,
223,6.47e-01,2.04e+00,
224,6.95e-01,1.92e+00,
225,6.34e-01,2.04e+00,
226,6.83e-01,1.92e+00,
227,6.22e-01,2.00e+00,
228,6.83e-01,2.00e+00,
229,6.10e-01,1.92e+00,
230,6.71e-01,2.00e+00,
231,5.98e-01,1.92e+00,
232,5.98e-01,1.92e+00,
233,6.59e-01,2.00e+00,
234,5.98e-01,2.00e+00,
235,6.47e-01,1.92e+00,
236,5.86e-01,1.92e+00,
237,6.34e-01,2.04e+00,
238,5.86e-01,1.92e+00,
239,6.47e-01,2.00e+00,
240,6.34e-01,2.00e+00,
241,5.86e-01,1.92e+00,
242,6.34e-01,1.96e+00,
243,5.73e-01,1.92e+00,
244,6.34e-01,1.92e+00,
245,5.73e-01,2.04e+00,
246,6.22e-01,1.96e+00,
247,5.73e-01,1.92e+00,
248,6.22e-01,1.92e+00,
249,5.61e-01,2.04e+00,
250,5.73e-01,1.92e+00,
251,6.34e-01,1.96e+00,
252,6.22e-01,1.92e+00,
253,5.61e-01,1.96e+00,
254,6.22e-01,1.96e+00,
255,5.61e-01,1.92e+00,
256,6.10e-01,1.92e+00,
257,5.61e-01,2.00e+00,
258,5.61e-01,1.92e+00,
259,6.22e-01,2.00e+00,
260,5.61e-01,1.92e+00,
261,6.22e-01,2.00e+00,
262,5.61e-01,1.92e+00,
263,6.10e-01,2.00e+00,
264,5.61e-01,2.00e+00,
265,6.22e-01,1.92e+00,
266,5.61e-01,2.00e+00,
