Sequence,Volt,-2.72E-05,1.00E-07
261,0.00E+00,,
262,-8.00E-02,,
263,6.00E-01,,
264,6.00E-01,,
265,1.24E+00,,
266,1.28E+00,,
267,1.80E+00,,
268,1.76E+00,,
269,2.20E+00,,
270,2.16E+00,,
271,2.52E+00,,
272,2.52E+00,,
273,2.84E+00,,
274,2.80E+00,,
275,3.12E+00,,
276,3.04E+00,,
277,3.36E+00,,
278,3.28E+00,,
279,3.52E+00,,
280,3.44E+00,,
281,3.68E+00,,
282,3.64E+00,,
283,3.84E+00,,
284,3.80E+00,,
285,3.96E+00,,
286,3.92E+00,,
287,4.08E+00,,
288,4.08E+00,,
289,4.20E+00,,
290,4.12E+00,,
291,4.28E+00,,
292,4.24E+00,,
293,4.36E+00,,
294,4.32E+00,,
295,4.44E+00,,
296,4.40E+00,,
297,4.52E+00,,
298,4.48E+00,,
299,4.60E+00,,
300,4.52E+00,,
301,4.64E+00,,
302,4.56E+00,,
303,4.68E+00,,
304,4.60E+00,,
305,4.72E+00,,
306,4.64E+00,,
307,4.76E+00,,
308,4.68E+00,,
309,4.80E+00,,
310,4.72E+00,,
311,4.84E+00,,
312,4.76E+00,,
313,4.84E+00,,
314,4.80E+00,,
315,4.88E+00,,
316,4.80E+00,,
317,4.92E+00,,
318,4.84E+00,,
319,4.92E+00,,
320,4.84E+00,,
321,4.96E+00,,
322,4.96E+00,,
323,4.84E+00,,
324,4.88E+00,,
325,4.96E+00,,
326,4.92E+00,,
327,5.00E+00,,
328,4.92E+00,,
329,5.00E+00,,
330,5.00E+00,,
331,4.92E+00,,
332,4.96E+00,,
333,5.04E+00,,
334,4.96E+00,,
335,5.04E+00,,
336,5.04E+00,,
337,4.96E+00,,
338,4.96E+00,,
339,5.08E+00,,
340,5.00E+00,,
341,5.08E+00,,
342,5.00E+00,,
343,5.08E+00,,
344,5.00E+00,,
345,5.08E+00,,
346,5.00E+00,,
347,5.08E+00,,
348,5.08E+00,,
349,5.00E+00,,
350,5.00E+00,,
351,5.12E+00,,
352,5.04E+00,,
353,5.12E+00,,
354,5.12E+00,,
355,5.00E+00,,
356,5.04E+00,,
357,5.12E+00,,
358,5.04E+00,,
359,5.12E+00,,
360,5.04E+00,,
361,5.12E+00,,
362,5.04E+00,,
363,5.12E+00,,
364,5.04E+00,,
365,5.12E+00,,
366,5.12E+00,,
367,5.04E+00,,
368,5.12E+00,,
369,5.04E+00,,
370,5.04E+00,,
371,5.12E+00,,
372,5.12E+00,,
373,5.04E+00,,
374,5.04E+00,,
375,5.16E+00,,
376,5.16E+00,,
377,5.04E+00,,
378,5.08E+00,,
379,5.16E+00,,
380,5.08E+00,,
381,5.16E+00,,
382,5.08E+00,,
383,5.16E+00,,
384,5.08E+00,,
385,5.16E+00,,
386,5.08E+00,,
387,5.16E+00,,
388,5.08E+00,,
389,5.16E+00,,
390,5.08E+00,,
391,5.16E+00,,
392,5.16E+00,,
393,5.08E+00,,
394,5.08E+00,,
395,5.16E+00,,
396,5.08E+00,,
397,5.16E+00,,
398,5.08E+00,,
399,5.16E+00,,
400,5.08E+00,,
401,5.16E+00,,
402,5.16E+00,,
403,5.08E+00,,
404,5.16E+00,,
405,5.08E+00,,
406,5.08E+00,,
407,5.16E+00,,
408,5.08E+00,,
409,5.16E+00,,
410,5.16E+00,,
411,5.08E+00,,
412,5.16E+00,,
413,5.08E+00,,
414,5.08E+00,,
415,5.16E+00,,
416,5.08E+00,,
417,5.16E+00,,
418,5.16E+00,,
419,5.08E+00,,
420,5.16E+00,,
421,5.08E+00,,
422,5.16E+00,,
423,5.08E+00,,
424,5.16E+00,,
425,5.08E+00,,
426,5.16E+00,,
427,5.08E+00,,
428,5.16E+00,,
429,5.08E+00,,
430,5.08E+00,,
431,5.20E+00,,
432,5.08E+00,,
433,5.20E+00,,
434,5.08E+00,,
435,5.20E+00,,
436,5.20E+00,,
437,5.08E+00,,
438,5.16E+00,,
439,5.08E+00,,
440,5.08E+00,,
441,5.20E+00,,
442,5.08E+00,,
443,5.20E+00,,
444,5.20E+00,,
445,5.08E+00,,
446,5.20E+00,,
447,5.08E+00,,
448,5.20E+00,,
449,5.08E+00,,
450,5.16E+00,,
451,5.08E+00,,
452,5.20E+00,,
453,5.08E+00,,
454,5.08E+00,,
455,5.20E+00,,
456,5.08E+00,,
457,5.20E+00,,
458,5.20E+00,,
459,5.08E+00,,
460,5.20E+00,,
461,5.08E+00,,
462,5.08E+00,,
463,5.20E+00,,
464,5.20E+00,,
465,5.08E+00,,
466,5.20E+00,,
467,5.08E+00,,
468,5.20E+00,,
469,5.08E+00,,
470,5.08E+00,,
471,5.20E+00,,
472,5.12E+00,,
473,5.20E+00,,
474,5.20E+00,,
475,5.08E+00,,
476,5.20E+00,,
477,5.08E+00,,
478,5.20E+00,,
479,5.08E+00,,
480,5.20E+00,,
481,5.08E+00,,
482,5.08E+00,,
483,5.20E+00,,
484,5.20E+00,,
485,5.08E+00,,
486,5.08E+00,,
487,5.20E+00,,
488,5.20E+00,,
489,5.08E+00,,
490,5.20E+00,,
491,5.08E+00,,
492,5.20E+00,,
493,5.08E+00,,
494,5.20E+00,,
495,5.08E+00,,
496,5.20E+00,,
497,5.08E+00,,
498,5.12E+00,,
499,5.20E+00,,
500,5.12E+00,,
501,5.20E+00,,
502,5.12E+00,,
503,5.20E+00,,
504,5.20E+00,,
505,5.12E+00,,
506,5.12E+00,,
507,5.20E+00,,
508,5.12E+00,,
509,5.20E+00,,
510,5.20E+00,,
511,5.08E+00,,
512,5.12E+00,,
513,5.20E+00,,
514,5.20E+00,,
515,5.08E+00,,
516,5.20E+00,,
517,5.08E+00,,
518,5.20E+00,,
519,5.08E+00,,
520,5.12E+00,,
521,5.20E+00,,
522,5.20E+00,,
523,5.08E+00,,
524,5.12E+00,,
525,5.20E+00,,
526,5.12E+00,,
527,5.20E+00,,
528,5.20E+00,,
529,5.08E+00,,
530,5.20E+00,,
531,5.08E+00,,
532,5.12E+00,,
533,5.20E+00,,
534,5.20E+00,,
535,5.08E+00,,
536,5.12E+00,,
537,5.20E+00,,
538,5.20E+00,,
539,5.08E+00,,
540,5.12E+00,,
541,5.20E+00,,
542,5.20E+00,,
543,5.08E+00,,
544,5.12E+00,,
545,5.20E+00,,
546,5.12E+00,,
547,5.20E+00,,
548,5.20E+00,,
549,5.08E+00,,
550,5.20E+00,,
551,5.08E+00,,
552,5.20E+00,,
553,5.08E+00,,
554,5.12E+00,,
555,5.20E+00,,
556,5.12E+00,,
557,5.20E+00,,
558,5.20E+00,,
559,5.08E+00,,
560,5.12E+00,,
561,5.20E+00,,
562,5.12E+00,,
563,5.20E+00,,
564,5.12E+00,,
565,5.20E+00,,
566,5.20E+00,,
567,5.08E+00,,
568,5.20E+00,,
569,5.08E+00,,
570,5.12E+00,,
571,5.20E+00,,
572,5.12E+00,,
573,5.20E+00,,
574,5.12E+00,,
575,5.20E+00,,
576,5.12E+00,,
577,5.20E+00,,
578,5.12E+00,,
579,5.20E+00,,
580,5.12E+00,,
581,5.20E+00,,
582,5.20E+00,,
583,5.08E+00,,
584,5.12E+00,,
585,5.20E+00,,
586,5.20E+00,,
587,5.08E+00,,
588,5.12E+00,,
589,5.20E+00,,
590,5.12E+00,,
591,5.20E+00,,
592,5.12E+00,,
593,5.20E+00,,
594,5.20E+00,,
595,5.08E+00,,
596,5.12E+00,,
597,5.20E+00,,
598,5.12E+00,,
599,5.20E+00,,
600,5.12E+00,,
601,5.20E+00,,
602,5.08E+00,,
603,5.20E+00,,
604,5.12E+00,,
605,5.20E+00,,
606,5.20E+00,,
607,5.08E+00,,
608,5.12E+00,,
609,5.20E+00,,
610,5.12E+00,,
611,5.20E+00,,
612,5.12E+00,,
613,5.20E+00,,
614,5.12E+00,,
615,5.20E+00,,
616,5.12E+00,,
617,5.20E+00,,
618,5.12E+00,,
619,5.20E+00,,
620,5.12E+00,,
621,5.20E+00,,
622,5.12E+00,,
623,5.20E+00,,
624,5.12E+00,,
625,5.20E+00,,
626,5.20E+00,,
627,5.08E+00,,
628,5.12E+00,,
629,5.20E+00,,
630,5.12E+00,,
631,5.20E+00,,
632,5.12E+00,,
633,5.20E+00,,
634,5.20E+00,,
635,5.08E+00,,
636,5.12E+00,,
637,5.20E+00,,
638,5.12E+00,,
639,5.20E+00,,
640,5.12E+00,,
641,5.20E+00,,
642,5.12E+00,,
643,5.20E+00,,
644,5.12E+00,,
645,5.20E+00,,
646,5.20E+00,,
647,5.08E+00,,
648,5.12E+00,,
649,5.20E+00,,
650,5.12E+00,,
651,5.20E+00,,
652,5.12E+00,,
653,5.20E+00,,
654,5.12E+00,,
655,5.20E+00,,
656,5.12E+00,,
657,5.20E+00,,
658,5.20E+00,,
659,5.08E+00,,
660,5.12E+00,,
661,5.20E+00,,
662,5.20E+00,,
663,5.08E+00,,
664,5.12E+00,,
665,5.20E+00,,
666,5.12E+00,,
667,5.20E+00,,
668,5.20E+00,,
669,5.12E+00,,
670,5.12E+00,,
671,5.20E+00,,
672,5.12E+00,,
673,5.20E+00,,
674,5.20E+00,,
675,5.08E+00,,
676,5.12E+00,,
677,5.20E+00,,
678,5.20E+00,,
679,5.08E+00,,
680,5.12E+00,,
681,5.20E+00,,
682,5.20E+00,,
683,5.08E+00,,
684,5.20E+00,,
685,5.12E+00,,
686,5.08E+00,,
687,5.20E+00,,
688,5.12E+00,,
689,5.20E+00,,
690,5.20E+00,,
691,5.08E+00,,
692,5.20E+00,,
693,5.08E+00,,
694,5.12E+00,,
695,5.20E+00,,
696,5.12E+00,,
697,5.20E+00,,
698,5.20E+00,,
699,5.12E+00,,
700,5.12E+00,,
701,5.20E+00,,
702,5.20E+00,,
703,5.08E+00,,
704,5.12E+00,,
705,5.20E+00,,
706,5.20E+00,,
707,5.08E+00,,
708,5.12E+00,,
709,5.20E+00,,
710,5.12E+00,,
711,5.20E+00,,
712,5.12E+00,,
713,5.20E+00,,
714,5.20E+00,,
715,5.08E+00,,
716,5.12E+00,,
717,5.20E+00,,
718,5.12E+00,,
719,5.20E+00,,
720,5.12E+00,,
721,5.20E+00,,
722,5.20E+00,,
723,5.08E+00,,
724,5.12E+00,,
725,5.20E+00,,
726,5.12E+00,,
727,5.20E+00,,
728,5.20E+00,,
729,5.12E+00,,
730,5.12E+00,,
731,5.20E+00,,
732,5.12E+00,,
733,5.20E+00,,
734,5.20E+00,,
735,5.08E+00,,
736,5.12E+00,,
737,5.20E+00,,
738,5.12E+00,,
739,5.20E+00,,
740,5.12E+00,,
741,5.20E+00,,
742,5.12E+00,,
743,5.20E+00,,
744,5.12E+00,,
745,5.20E+00,,
746,5.12E+00,,
747,5.20E+00,,
748,5.12E+00,,
749,5.20E+00,,
750,5.12E+00,,
751,5.20E+00,,
752,5.20E+00,,
753,5.12E+00,,
754,5.12E+00,,
755,5.20E+00,,
756,5.20E+00,,
757,5.12E+00,,
758,5.12E+00,,
759,5.20E+00,,
760,5.12E+00,,
761,5.20E+00,,
762,5.12E+00,,
763,5.20E+00,,
764,5.12E+00,,
765,5.20E+00,,
766,5.12E+00,,
767,5.20E+00,,
768,5.20E+00,,
769,5.12E+00,,
770,5.12E+00,,
771,5.20E+00,,
772,5.12E+00,,
773,5.20E+00,,
774,5.12E+00,,
775,5.20E+00,,
776,5.12E+00,,
777,5.20E+00,,
778,5.12E+00,,
779,5.20E+00,,
780,5.12E+00,,
781,5.20E+00,,
782,5.12E+00,,
783,5.20E+00,,
784,5.12E+00,,
785,5.20E+00,,
786,5.20E+00,,
787,5.08E+00,,
788,5.12E+00,,
789,5.20E+00,,
790,5.12E+00,,
791,5.20E+00,,
792,5.12E+00,,
793,5.20E+00,,
794,5.20E+00,,
795,5.12E+00,,
796,5.12E+00,,
797,5.20E+00,,
798,5.12E+00,,
799,5.20E+00,,
800,5.12E+00,,
801,5.20E+00,,
802,5.12E+00,,
803,5.20E+00,,
804,5.12E+00,,
805,5.20E+00,,
806,5.12E+00,,
807,5.20E+00,,
808,5.12E+00,,
809,5.20E+00,,
810,5.20E+00,,
811,5.08E+00,,
812,5.12E+00,,
813,5.20E+00,,
814,5.12E+00,,
815,5.20E+00,,
816,5.12E+00,,
817,5.20E+00,,
818,5.20E+00,,
819,5.08E+00,,
820,5.12E+00,,
821,5.20E+00,,
822,5.12E+00,,
823,5.20E+00,,
824,5.20E+00,,
825,5.12E+00,,
826,5.12E+00,,
827,5.20E+00,,
828,5.12E+00,,
829,5.20E+00,,
830,5.12E+00,,
831,5.20E+00,,
832,5.12E+00,,
833,5.20E+00,,
834,5.12E+00,,
835,5.20E+00,,
836,5.20E+00,,
837,5.12E+00,,
838,5.20E+00,,
839,5.08E+00,,
840,5.12E+00,,
841,5.20E+00,,
842,5.12E+00,,
843,5.20E+00,,
844,5.20E+00,,
845,5.08E+00,,
846,5.20E+00,,
847,5.08E+00,,
848,5.12E+00,,
849,5.20E+00,,
850,5.12E+00,,
851,5.20E+00,,
852,5.12E+00,,
853,5.20E+00,,
854,5.20E+00,,
855,5.08E+00,,
856,5.12E+00,,
857,5.20E+00,,
858,5.12E+00,,
859,5.20E+00,,
860,5.12E+00,,
861,5.20E+00,,
862,5.12E+00,,
863,5.20E+00,,
864,5.12E+00,,
865,5.20E+00,,
866,5.12E+00,,
867,5.20E+00,,
868,5.12E+00,,
869,5.20E+00,,
870,5.12E+00,,
871,5.20E+00,,
872,5.12E+00,,
873,5.20E+00,,
874,5.12E+00,,
875,5.20E+00,,
876,5.12E+00,,
877,5.20E+00,,
878,5.12E+00,,
879,5.20E+00,,
880,5.12E+00,,
881,5.20E+00,,
882,5.12E+00,,
883,5.20E+00,,
884,5.12E+00,,
885,5.20E+00,,
886,5.12E+00,,
887,5.20E+00,,
888,5.12E+00,,
889,5.20E+00,,
890,5.12E+00,,
891,5.20E+00,,
892,5.12E+00,,
893,5.20E+00,,
894,5.12E+00,,
895,5.20E+00,,
896,5.12E+00,,
897,5.20E+00,,
898,5.12E+00,,
899,5.20E+00,,
900,5.12E+00,,
901,5.20E+00,,
902,5.12E+00,,
903,5.20E+00,,
904,5.12E+00,,
905,5.20E+00,,
906,5.12E+00,,
907,5.20E+00,,
908,5.12E+00,,
909,5.20E+00,,
910,5.20E+00,,
911,5.12E+00,,
912,5.12E+00,,
913,5.20E+00,,
914,5.12E+00,,
915,5.20E+00,,
916,5.12E+00,,
917,5.20E+00,,
918,5.12E+00,,
919,5.20E+00,,
920,5.12E+00,,
921,5.20E+00,,
922,5.12E+00,,
923,5.20E+00,,
924,5.20E+00,,
925,5.12E+00,,
926,5.12E+00,,
927,5.20E+00,,
928,5.12E+00,,
929,5.20E+00,,
930,5.12E+00,,
931,5.20E+00,,
932,5.12E+00,,
933,5.20E+00,,
934,5.12E+00,,
935,5.20E+00,,
936,5.12E+00,,
937,5.20E+00,,
938,5.12E+00,,
939,5.20E+00,,
940,5.12E+00,,
941,5.20E+00,,
942,5.12E+00,,
943,5.20E+00,,
944,5.12E+00,,
945,5.20E+00,,
946,5.20E+00,,
947,5.08E+00,,
948,5.12E+00,,
949,5.20E+00,,
950,5.12E+00,,
951,5.20E+00,,
952,5.12E+00,,
953,5.20E+00,,
954,5.12E+00,,
955,5.20E+00,,
956,5.12E+00,,
957,5.20E+00,,
958,5.12E+00,,
959,5.20E+00,,
960,5.12E+00,,
961,5.20E+00,,
962,5.20E+00,,
963,5.08E+00,,
964,5.20E+00,,
965,5.12E+00,,
966,5.20E+00,,
967,5.08E+00,,
968,5.12E+00,,
969,5.20E+00,,
970,5.20E+00,,
971,5.08E+00,,
972,5.12E+00,,
973,5.20E+00,,
974,5.12E+00,,
975,5.20E+00,,
976,5.12E+00,,
977,5.20E+00,,
978,5.20E+00,,
979,5.08E+00,,
980,5.12E+00,,
981,5.20E+00,,
982,5.20E+00,,
983,5.08E+00,,
984,5.12E+00,,
985,5.20E+00,,
986,5.20E+00,,
987,5.08E+00,,
988,5.12E+00,,
989,5.20E+00,,
990,5.20E+00,,
991,5.08E+00,,
992,5.12E+00,,
993,5.20E+00,,
994,5.20E+00,,
995,5.12E+00,,
996,5.12E+00,,
997,5.20E+00,,
998,5.12E+00,,
999,5.20E+00,,
1000,5.12E+00,,
1001,5.20E+00,,
1002,5.20E+00,,
1003,5.08E+00,,
1004,5.12E+00,,
1005,5.20E+00,,
1006,5.12E+00,,
1007,5.20E+00,,
1008,5.12E+00,,
1009,5.20E+00,,
1010,5.12E+00,,
1011,5.20E+00,,
1012,5.12E+00,,
1013,5.20E+00,,
1014,5.12E+00,,
1015,5.20E+00,,
1016,5.12E+00,,
1017,5.20E+00,,
1018,5.20E+00,,
1019,5.08E+00,,
1020,5.12E+00,,
1021,5.20E+00,,
1022,5.20E+00,,
1023,5.12E+00,,
1024,5.20E+00,,
1025,5.12E+00,,
1026,5.20E+00,,
1027,5.08E+00,,
1028,5.12E+00,,
1029,5.20E+00,,
1030,5.12E+00,,
1031,5.20E+00,,
1032,5.12E+00,,
1033,5.20E+00,,
1034,5.20E+00,,
1035,5.12E+00,,
1036,5.12E+00,,
1037,5.20E+00,,
1038,5.12E+00,,
1039,5.20E+00,,
1040,5.12E+00,,
1041,5.20E+00,,
1042,5.12E+00,,
1043,5.20E+00,,
1044,5.12E+00,,
1045,5.20E+00,,
1046,5.12E+00,,
1047,5.20E+00,,
1048,5.12E+00,,
1049,5.20E+00,,
1050,5.12E+00,,
1051,5.20E+00,,
1052,5.20E+00,,
1053,5.08E+00,,
1054,5.12E+00,,
1055,5.20E+00,,
1056,5.12E+00,,
1057,5.20E+00,,
1058,5.12E+00,,
1059,5.20E+00,,
1060,5.12E+00,,
1061,5.20E+00,,
1062,5.12E+00,,
1063,5.20E+00,,
1064,5.12E+00,,
1065,5.20E+00,,
1066,5.12E+00,,
1067,5.20E+00,,
1068,5.12E+00,,
1069,5.20E+00,,
1070,5.12E+00,,
1071,5.20E+00,,
1072,5.12E+00,,
1073,5.20E+00,,
1074,5.12E+00,,
1075,5.20E+00,,
1076,5.20E+00,,
1077,5.12E+00,,
1078,5.12E+00,,
1079,5.20E+00,,
1080,5.12E+00,,
1081,5.20E+00,,
1082,5.12E+00,,
1083,5.20E+00,,
1084,5.20E+00,,
1085,5.12E+00,,
1086,5.12E+00,,
1087,5.20E+00,,
1088,5.12E+00,,
1089,5.20E+00,,
1090,5.12E+00,,
1091,5.20E+00,,
1092,5.12E+00,,
1093,5.20E+00,,
1094,5.20E+00,,
1095,5.12E+00,,
1096,5.20E+00,,
1097,5.12E+00,,
1098,5.12E+00,,
1099,5.20E+00,,
1100,5.12E+00,,
1101,5.20E+00,,
1102,5.20E+00,,
1103,5.12E+00,,
1104,5.12E+00,,
1105,5.20E+00,,
1106,5.12E+00,,
1107,5.20E+00,,
1108,5.12E+00,,
1109,5.20E+00,,
1110,5.12E+00,,
1111,5.20E+00,,
1112,5.12E+00,,
1113,5.20E+00,,
1114,5.12E+00,,
1115,5.20E+00,,
1116,5.12E+00,,
1117,5.20E+00,,
1118,5.12E+00,,
1119,5.20E+00,,
1120,5.20E+00,,
1121,5.12E+00,,
1122,5.12E+00,,
1123,5.20E+00,,
1124,5.12E+00,,
1125,5.20E+00,,
1126,5.20E+00,,
1127,5.12E+00,,
1128,5.20E+00,,
1129,5.12E+00,,
1130,5.12E+00,,
1131,5.20E+00,,
1132,5.20E+00,,
1133,5.12E+00,,
1134,5.12E+00,,
1135,5.20E+00,,
1136,5.12E+00,,
1137,5.20E+00,,
1138,5.12E+00,,
1139,5.20E+00,,
1140,5.12E+00,,
1141,5.20E+00,,
1142,5.12E+00,,
1143,5.20E+00,,
1144,5.12E+00,,
1145,5.20E+00,,
1146,5.12E+00,,
1147,5.20E+00,,
1148,5.12E+00,,
1149,5.20E+00,,
1150,5.12E+00,,
1151,5.20E+00,,
1152,5.12E+00,,
1153,5.20E+00,,
1154,5.12E+00,,
1155,5.20E+00,,
1156,5.12E+00,,
1157,5.20E+00,,
1158,5.12E+00,,
1159,5.20E+00,,
1160,5.12E+00,,
1161,5.20E+00,,
1162,5.20E+00,,
1163,5.08E+00,,
1164,5.12E+00,,
1165,5.20E+00,,
1166,5.20E+00,,
1167,5.08E+00,,
1168,5.12E+00,,
1169,5.20E+00,,
1170,5.12E+00,,
1171,5.20E+00,,
1172,5.12E+00,,
1173,5.20E+00,,
1174,5.12E+00,,
1175,5.20E+00,,
1176,5.20E+00,,
1177,5.12E+00,,
1178,5.12E+00,,
1179,5.20E+00,,
1180,5.20E+00,,
1181,5.12E+00,,
1182,5.12E+00,,
1183,5.20E+00,,
1184,5.12E+00,,
1185,5.20E+00,,
1186,5.20E+00,,
1187,5.08E+00,,
1188,5.12E+00,,
1189,5.20E+00,,
1190,5.12E+00,,
1191,5.20E+00,,
1192,5.12E+00,,
1193,5.20E+00,,
1194,5.12E+00,,
1195,5.20E+00,,
1196,5.12E+00,,
1197,5.20E+00,,
1198,5.12E+00,,
1199,5.20E+00,,
